Id,Expected
f8e5ad89d2844837f2a0f1536ad3f6a5_0,546049 20 547329 20 548601 40 549873 58 551153 58 552428 71 553708 71 554981 83 556261 83 557533 93 558813 93 560086 105 561366 105 562638 116 563918 116 565191 125 566471 125 567746 135 569026 135 570303 141 571583 141 572861 148 574141 148 575418 158 576698 158 577978 173 579258 173 580536 183 581816 183 583093 191 584373 191 585653 193 586933 193 588213 198 589493 198 590771 203 592051 203 593331 205 594611 208 595891 208 597171 210 598451 210 599728 216 601008 216 602288 218 603568 218 604848 218 606128 218 607408 221 608688 221 609968 223 611248 223 612528 223 613808 223 615088 226 616368 226 617646 230 618926 230 620206 230 621486 230 622766 233 624046 233 625326 235 626606 235 627886 238 629166 238 630448 236 631728 236 633008 238 634288 238 635568 241 636848 241 638128 241 639408 243 640688 243 641968 246 643248 246 644528 246 645808 246 647088 248 648368 248 649648 251 650928 251 652208 251 653488 251 654768 253 656048 253 657328 253 658608 253 659888 253 661168 253 662446 258 663726 258 665006 258 666286 258 667566 255 668846 255 670126 255 671406 255 672683 258 673963 258 675243 256 676523 256 677803 253 679083 253 680363 253 681643 251 682923 251 684203 251 685483 251 686763 248 688043 248 689321 250 690601 250 691881 250 693161 250 694441 250 695721 250 697001 248 698281 248 699561 248 700841 248 702121 248 703401 248 704681 248 705961 248 707241 245 708521 245 709801 245 711081 245 712361 245 713641 245 714921 243 716201 243 717481 243 718761 243 720038 243 721318 243 722598 243 723878 243 725158 243 726438 241 727718 241 728998 241 730278 241 731556 240 732836 240 734116 238 735396 238 736676 238 737956 238 739236 235 740516 235 741793 238 743073 238 744353 236 745633 236 746913 233 748193 233 749473 233 750753 233 752033 233 753313 233 754596 230 755876 230 757156 230 758436 230 759716 230 760996 230 762276 230 763556 230 764838 228 766118 228 767398 228 768678 228 769958 228 771241 225 772521 225 773801 225 775081 225 776361 223 777641 223 778921 223 780201 223 781481 223 782761 223 784041 223 785321 223 786603 218 787883 218 789163 218 790443 218 791723 218 793003 218 794286 213 795566 213 796846 213 798126 213 799406 210 800686 210 801968 208 803248 208 804528 206 805808 206 807088 206 808368 206 809651 200 810931 200 812211 198 813493 196 814773 196 816056 190 817336 190 818618 186 819898 186 821181 183 822461 183 823746 175 825026 175 826308 171 827588 171 828871 165 830151 165 831433 161 832713 161 833998 151 835278 151 836561 143 837841 143 839123 136 840403 136 841688 123 842968 123 844256 28 844291 70 845536 28 845571 70 846861 50 848141 50 849431 28 850711 28
f8e5ad89d2844837f2a0f1536ad3f6a5_1,
cbb2a365b5574868eb60861ee1ff0b8a_0,
cbb2a365b5574868eb60861ee1ff0b8a_1,505876 17 507153 25 507784 22 508433 25 509064 22 509713 28 510336 33 510993 28 511616 33 512276 27 512891 43 513556 27 514171 43 514838 28 515449 47 516118 28 516729 47 517398 28 518006 53 518678 28 519286 53 519961 25 520564 57 521241 25 521844 57 522523 20 523121 63 523803 20 524401 63 525083 10 525681 63 526363 10 526961 63 527646 2 528239 67 528926 2 529519 67 530799 70 532079 70 533359 70 534639 70 535919 70 537199 70 538481 68 539761 68 541041 68 542321 68 543604 65 544884 65 546166 60 547446 60 548744 40 550024 37 551304 37 552586 30 553866 30 555146 25 556426 25 557709 15 558989 15 560271 10 561551 10 562834 5 564114 5 659691 20 660971 20 662246 27 663526 27 664801 35 666081 35 667358 40 668638 40 669916 45 671196 45 672473 50 673753 50 675031 55 676311 55 677588 63 678868 63 680148 65 681428 68 682708 68 683988 68 685268 68 686548 70 687828 70 689108 70 690388 70 691668 73 692948 73 694231 70 695511 70 696791 70 698071 70 699353 68 700633 68 701916 65 703196 65 704478 63 705758 63 707041 60 708321 60 709603 58 710883 58 712168 53 713448 53 714733 48 716013 48 717296 45 718576 45 719861 40 721141 40 722423 38 723703 38 724988 30 726273 25 727553 25 728846 7 730126 7 896718 25 897998 25 899273 35 900548 45 901828 45 903106 53 904386 53 905661 63 906941 63 908216 70 909496 70 910771 78 912051 78 913328 86 914608 86 915883 93 917163 93 918438 101 919718 101 920996 105 922276 105 923551 110 924831 110 926108 116 927388 116 928666 120 929946 120 931221 125 932501 125 933778 131 935058 131 936336 133 937616 133 938891 140 940171 140 941448 143 942728 143 944003 151 945281 153 946561 153 947838 156 949118 156 950393 161 951673 161 952951 165 954231 165 955508 168 956788 168 958066 170 959346 170 960623 173 961903 173 963181 178 964461 178 965741 178 967021 178 968298 181 969578 181 970856 183 972136 183 973416 183 974696 183 975973 186 977253 186 978533 188 979813 188 981091 190 982371 190 983651 190 984931 190 986208 193 987488 193 988766 195 990046 195 991326 195 992603 198 993883 198 995163 198 996443 198 997721 200 999001 200 1000281 200 1001561 200 1002841 200 1004121 200 1005401 200 1006681 200 1007961 200 1009241 200 1010521 200 1011801 200 1013081 200 1014361 200 1015641 200 1016921 200 1018203 198 1019483 198 1020763 198 1022043 198 1023323 201 1024603 201 1025886 198 1027166 198 1028448 196 1029728 196 1031008 198 1032291 195 1033571 195 1034853 193 1036133 193 1037413 193 1038693 193 1039976 190 1041256 190 1042538 188 1043818 188 1045101 183 1046381 183 1047663 176 1048943 176 1050226 133 1051506 133 1052791 122 1054071 122 1055353 113 1056633 113 1057916 105 1059196 105 1060481 90 1061761 90 1063043 75 1064323 75 1065611 55 1066891 55 1068183 28 1069463 28
a9d45c3dbc695325ded465efde988dfb_0,311343 8 312623 8 313901 20 315181 20 316461 27 317741 27 319021 35 320301 35 321583 40 322863 40 324143 45 325423 45 326703 53 327983 53 329263 58 330546 60 330648 15 331826 60 331928 15 333106 65 333196 35 334386 65 334476 35 335666 70 335746 47 336946 70 337026 47 338226 130 339506 130 340786 132 342066 132 343346 135 344626 135 345903 140 347183 140 348458 145 349738 145 351013 153 352293 153 353571 157 354851 157 356128 160 357408 160 358688 160 359968 160 361248 163 362528 163 363806 165 365086 165 366366 165 367646 165 368926 167 370206 167 371486 167 372766 167 374046 167 375326 167 376606 167 377886 167 379166 167 380446 170 381726 170 383006 170 384286 170 385566 170 386846 170 388126 172 389406 172 390686 172 391966 172 393246 175 394526 175 395808 175 397088 175 398368 178 399648 178 400928 183 402208 183 403491 182 404771 182 406051 187 407331 187 408611 192 409891 192 411173 195 412453 195 413733 198 415013 198 416293 203 417576 202 418856 202 420136 207 421416 207 422696 210 423976 210 425258 213 426538 213 427818 218 429098 218 430381 217 431661 217 432941 220 434221 220 435501 222 436781 222 438063 223 439343 223 440623 223 441903 223 443186 222 444466 222 445746 222 447026 222 448308 223 449588 223 450868 223 452148 223 453431 222 454711 222 455991 222 457271 222 458551 225 459831 225 461113 223 462393 223 463673 223 464956 220 466236 220 467516 222 468796 222 470078 220 471358 220 472638 220 473918 220 475198 220 476478 220 477761 217 479041 217 480321 217 481601 217 482883 215 484163 215 485443 218 486723 218 488003 218 489283 218 490566 215 491846 215 493126 215 494406 215 495686 215 496966 215 498246 215 499526 215 500808 213 502088 213 503368 213 504648 213 505931 210 507211 210 508491 210 509773 208 511053 208 512333 210 513613 210 514896 207 516176 207 517456 207 518736 207 520018 208 521298 208 522581 205 523861 205 525141 205 526421 205 527701 205 528981 205 530261 207 531541 207 532823 205 534103 205 535383 205 536663 205 537943 205 539223 205 540503 205 541783 205 543063 205 544343 205 545623 205 546903 205 548183 208 549463 208 550743 208 552023 208 553303 208 554581 210 555861 210 557141 210 558421 210 559701 210 560981 210 562261 210 563541 210 564821 210 566101 210 567381 210 568661 210 569941 210 571221 210 572503 208 573783 208 575066 205 576346 205 577626 205 578906 205 580188 203 581468 203 582751 200 584031 200 585313 198 586593 198 587873 198 589153 198 590436 195 591716 195 592998 193 594281 190 595561 190 596841 190 598121 190 599403 188 600683 188 601966 185 603246 185 604528 180 605808 180 607091 177 608371 177 609653 173 610933 173 612218 168 613498 168 614786 157 616066 157 617353 148 618633 148 619918 140 621198 140 622483 133 623763 133 625048 128 626328 128 627611 122 628891 122 630176 115 631456 115 632738 108 634018 108 635313 90 636601 75 637881 75 639163 65 640443 65 641728 50 643008 50 644291 35 645571 35
a9d45c3dbc695325ded465efde988dfb_1,
e2cd066b9fdbc3bbc04a3afe1f119f21_0,250353 43 251633 43 252903 61 254183 61 255453 78 256726 93 258006 93 259276 110 260556 110 261803 148 263083 148 264336 180 265616 180 266888 193 268168 193 269443 203 270723 203 271998 211 273278 211 274551 223 275826 235 277106 235 278381 253 279661 253 280936 263 282216 263 283491 273 284771 273 286046 285 287326 285 288601 295 289881 295 291156 308 292436 308 293713 318 294988 331 296268 331 297546 335 298826 335 300103 343 301383 343 302661 348 303941 348 305216 355 306496 355 307771 363 309051 363 310328 371 311603 378 312883 378 314161 383 315441 383 316716 388 317996 388 319273 393 320553 393 321828 401 323108 401 324386 405 325666 405 326943 411 328223 411 329498 416 330776 420 332056 420 333333 426 334613 426 335891 430 337171 430 338446 435 339726 435 341003 441 342283 441 343561 445 344841 445 346118 448 347398 448 348676 453 349953 458 351233 458 352511 463 353791 463 355071 465 356351 465 357628 471 358908 471 360186 475 361466 475 362743 481 364023 481 365301 488 366581 488 367861 490 369138 496 370418 496 371696 503 372976 503 374253 508 375533 508 376811 513 378091 513 379368 518 380648 518 381926 523 383206 523 384486 525 385766 525 387043 531 388321 535 389601 535 390878 541 392158 541 393436 545 394716 545 395993 551 397273 551 398553 553 399833 553 401111 558 402391 558 403668 563 404948 563 406226 568 407506 570 408786 570 410063 576 411343 576 412621 578 413901 578 415181 580 416461 580 417738 586 419018 586 420296 590 421576 590 422856 590 424136 590 425413 596 426693 596 427973 596 429251 600 430531 600 431811 600 433091 600 434368 606 435648 606 436928 606 438208 606 439488 608 440768 608 442046 610 443326 610 444606 610 445883 616 447163 616 448443 616 449723 616 451003 616 452283 616 453561 620 454841 620 456121 620 457401 620 458678 626 459958 626 461238 626 462518 628 463798 628 465076 630 466356 630 467636 633 468916 633 470193 638 471473 638 472753 638 474033 638 475313 641 476593 641 477871 643 479151 643 480431 645 481711 645 482991 645 484271 648 485551 648 486828 651 488108 651 489388 653 490668 653 491948 653 493228 653 494508 656 495788 656 497066 658 498346 658 499626 658 500906 660 502186 660 503463 663 504743 663 506023 666 507303 666 508583 666 509863 666 511141 668 512421 668 513701 668 514981 668 516261 670 517541 670 518821 670 520098 673 521378 673 522658 673 523938 673 525218 673 526498 673 527776 675 529056 675 530336 675 531616 675 532893 678 534173 678 535453 678 536733 678 538013 678 539291 680 540571 680 541851 680 543131 680 544411 683 545691 683 546968 686 548248 686 549528 686 550808 686 552088 686 553368 686 554648 686 555928 686 557208 686 558486 688 559766 688 561046 688 562326 688 563606 688 564886 688 566166 688 567446 688 568726 688 570006 688 571286 690 572566 690 573846 690 575126 690 576406 690 577686 690 578966 690 580246 690 581526 690 582806 690 584086 690 585366 693 586646 693 587926 693 589206 693 590486 693 591766 693 593046 693 594326 693 595606 693 596886 693 598166 693 599446 695 600726 695 602006 695 603286 695 604566 695 605846 695 607126 695 608406 695 609686 695 610966 695 612246 695 613526 695 614808 693 616088 693 617368 693 618648 691 619928 691 621208 691 622488 691 623768 691 625048 691 626331 688 627611 688 628891 688 630171 688 631451 688 632731 688 634011 688 635291 688 636571 688 637851 688 639131 688 640411 688 641691 688 642971 685 644251 685 645531 685 646811 685 648091 685 649371 685 650651 685 651931 683 653211 683 654491 683 655771 683 657048 686 658328 686 659608 686 660888 686 662168 683 663448 683 664728 683 666008 683 667286 685 668566 685 669846 685 671126 685 672406 685 673686 685 674966 685 676246 683 677526 683 678806 683 680086 683 681366 683 682646 683 683926 683 685206 683 686486 683 687766 683 689046 683 690326 683 691606 683 692888 681 694168 681 695448 681 696728 681 698008 678 699288 678 700568 678 701848 678 703128 678 704408 678 705688 678 706968 678 708248 676 709531 673 710811 673 712091 673 713371 673 714651 670 715931 670 717211 670 718491 670 719771 670 721051 670 722331 670 723611 670 724893 668 726173 668 727453 668 728733 666 730013 666 731293 666 732573 666 733853 666 735133 666 736416 663 737696 663 738976 660 740256 660 741536 660 742816 660 744096 660 745376 660 746656 658 747936 645 749216 645 750496 640 751776 640 753056 633 754336 633 755616 628 756896 628 758176 625 759456 625 760736 620 762016 620 763296 618 764576 618 765858 613 767138 611 768418 611 769698 608 770978 608 772261 603 773541 603 774821 600 776101 600 777383 596 778663 596 779943 593 781223 593 782503 591 783783 586 785063 586 786343 581 787623 581 788903 578 790183 578 791466 573 792746 573 794026 568 795306 568 796586 565 797866 565 799146 563 800426 563 801706 560 802986 558 804266 558 805546 555 806826 555 808106 553 809386 553 810666 548 811946 548 813226 545 814506 545 815786 543 817066 543 818346 538 819626 538 820906 533 822188 526 823468 526 824748 521 826028 521 827308 516 828588 516 829868 511 831148 511 832428 506 833708 506 834991 498 836271 498 837551 493 838831 493 840111 488 841391 483 842671 483 843951 478 845231 478 846511 473 847791 473 849073 458 850353 458 851633 431 852913 431 854193 423 855473 423 856753 418 858033 418 859313 411 860593 406 861873 406 863153 401 864433 401 865713 398 866993 398 868273 393 869553 393 870833 391 872113 391 873393 386 874673 386 875953 381 877233 381 878513 376 879793 371 881073 371 882353 366 883633 366 884913 361 886193 361 887476 355 888756 355 890036 353 891316 353 892596 348 893876 348 895156 343 896436 343 897718 336 898998 326 900278 326 901558 318 902838 318 904118 310 905398 310 906681 297 907961 297 909241 287 910521 287 911801 117 911931 145 913081 117 913211 145 914361 115 914501 52 914591 32 915641 115 915781 52 915871 32 916921 112 918203 110 919483 110 920763 108 922043 108 923323 108 924603 108 925883 108 927163 108 928443 108 929723 108 931006 102 932286 102 933566 102 934848 100 936128 100 937408 98 938688 98 939968 95 941248 95 942531 92 943811 92 945091 90 946371 90 947653 85 948933 85 950213 83 951493 83 952776 80 954056 75 955336 75 956616 72 957896 72 959178 65 960458 65 961738 63 963018 63 964298 63 965578 63 966861 60 968141 60 969421 60 970701 60 971981 60 973263 58 974543 58 975823 58 977103 58 978386 55 979666 55 980946 55 982226 55 983508 53 984788 53 986071 47 987351 47 988631 42 989911 42 991193 35 992476 27 993756 27 995038 23 996318 23 997603 13 998883 13
e2cd066b9fdbc3bbc04a3afe1f119f21_1,
8b8ec74baddc22268d4b4ef4d95ceea1_0,468006 23 469286 23 470561 43 471841 43 473119 50 474399 50 475676 55 476956 55 478234 62 479514 62 480791 68 482071 70 483351 70 484629 75 485909 75 487189 77 488469 77 489749 80 491029 80 492306 83 493586 83 494866 85 496146 85 497426 88 498706 88 499986 88 501266 90 502546 90 503826 93 505106 93 506384 97 507664 97 508944 100 510224 100 511504 100 512784 100 514064 102 515344 102 516624 105 517904 105 519184 107 520464 107 521744 107 523024 110 524304 110 525581 113 526861 113 528141 115 529421 115 530701 115 531981 115 533261 115 534541 115 535821 115 537101 115 538381 115 539661 118 540941 118 542221 118 543501 118 544781 118 546061 118 547341 118 548621 118 549904 115 551184 115 552464 115 553744 115 555024 117 556304 117 557584 117 558864 117 560144 117 561424 117 562704 117 563986 115 565266 115 566546 115 567826 115 569106 115 570386 115 571666 115 572946 115 574226 115 575506 115 576786 118 578066 118 579346 118 580629 115 581909 115 583189 117 584469 117 585749 117 587029 117 588309 120 589589 120 590869 120 592149 120 593431 118 594711 118 595991 118 597271 120 598551 120 599831 120 601111 120 602391 120 603671 120 604954 117 606234 117 607514 117 608794 117 610074 117 611354 117 612634 117 613914 117 615196 115 616476 115 617756 115 619036 115 620316 115 621596 115 622876 115 624159 112 625439 112 626719 112 627999 112 629279 112 630559 112 631841 108 633121 108 634401 108 635684 105 636964 105 638244 105 639524 105 640804 105 642084 105 643366 103 644646 103 645926 103 647206 103 648489 100 649769 100 651051 98 652331 98 653611 98 654894 92 656174 92 657456 90 658736 90 660019 87 661299 87 662579 87 663859 87 665141 83 666421 83 667704 80 668984 80 670269 75 671551 70 672831 70 674114 65 675394 65 676679 57 677959 57 679241 50 680521 50 681809 30 683089 30
8b8ec74baddc22268d4b4ef4d95ceea1_1,
13dd311a65d2b46d0a6085835c525af6_0,651209 7 652471 28 653751 28 655024 40 656304 40 657579 70 658859 70 660134 82 661414 82 662686 98 663966 98 665239 110 666519 110 667791 120 669071 120 670344 132 671616 140 672896 140 674169 150 675449 150 676726 155 678006 155 679281 165 680561 165 681839 170 683119 170 684396 178 685676 178 686954 185 688234 185 689514 210 690791 220 692071 220 693349 227 694629 227 695909 232 697189 232 698466 240 699746 240 701026 245 702306 245 703584 252 704864 252 706144 257 707424 257 708701 263 709981 265 711261 265 712541 268 713821 268 715099 270 716379 270 717659 272 718939 272 720219 275 721499 275 722776 280 724056 280 725336 283 726616 283 727896 285 729176 288 730456 288 731734 292 733014 292 734294 295 735574 295 736854 297 738134 297 739414 300 740694 300 741974 302 743254 302 744534 302 745814 302 747094 305 748374 305 749654 305 750934 305 752214 305 753494 307 754774 307 756054 307 757334 307 758614 307 759894 307 761176 305 762456 305 763736 305 765016 305 766296 305 767579 302 768859 302 770139 302 771419 302 772699 302 773979 302 775261 300 776541 300 777821 298 779101 298 780384 295 781664 295 782946 290 784226 280 785506 280 786789 275 788069 275 789351 270 790631 270 791914 265 793194 265 794476 263 795756 263 797039 260 798319 260 799601 258 800881 258 802164 255 803446 253 804726 253 806006 253 807286 253 808569 250 809849 250 811131 248 812411 248 813691 248 814971 248 816254 245 817534 245 818814 245 820094 245 821376 243 822656 245 823936 245 825219 242 826499 242 827781 240 829061 240 830341 240 831621 240 832904 237 834184 237 835466 235 836746 235 838026 235 839306 235 840589 232 841871 230 843151 230 844431 230 845711 230 846994 227 848274 227 849556 225 850836 225 852119 222 853399 222 854681 220 855961 220 857241 220 858521 220 859804 217 861086 215 862366 215 863649 212 864929 212 866209 210 867489 210 868771 208 870051 208 871334 205 872614 205 873896 200 875176 200 876461 195 877741 195 879024 192 880306 188 881586 188 882869 185 884149 185 885431 183 886711 183 887994 177 889274 177 890559 172 891839 172 893121 168 894401 168 895684 162 896964 162 898249 152 899536 25 899574 105 900816 25 900854 105 902139 97 903419 97 904701 93 905981 93 907264 87 908544 87 909824 87 911104 87 912386 83 913666 83 914949 77 916229 77 917514 67 918799 60 920079 60 921371 43 922651 43 923939 30 925219 30 926506 15 927786 15
